text,meta_text,flag
"<sep> hello <sep> hello <sep> hope you are well, let me know the options you're looking fir <sep> i need a manager or sales at fb <sep> what about location <sep> seoul is good <sep> how is that? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
<sep> hello <sep> hi <sep> what type of position are you looking for? <sep> designer in beijing <sep> here's my proposal <sep> tell me what you think <sep> ok? <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<greet>', '<sep>', '<agree>', '<end>']",0
"<sep> hello <sep> hello, how are you today? <sep> good i would like to make 35 an hour <sep> engineer at google <sep> in tokyo please <sep> do you have a proposal for me <sep> mmm sorry nothing at tokoyo or seoul as a google engineer <sep> false <sep> false? ha <sep> make me a proposal if you do not agree with mine <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
<sep> hi! what are you looking for? <sep> we have lots of designer and sales jobs <sep> looking <sep> but nothing at facebook unfortunately <sep> apple manager job <sep> i could do that but it has to be in sydney and on 3 weeks <sep> i can compensate with a higher salary tho <end>,"['<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
"<sep> hi there <sep> hello - how are you? <sep> good, thanks. and you? <sep> great - thanks for asking. <sep> i think i can help you find a job. <sep> tell me what you think of this opportunity. <sep> that would be great. i am very interested in a sales position, preferably with amazon or facebook <sep> this is the best i can do. <sep> would you like to accept this? <sep> no, i'm sorry. i am able to accept that position. it is very important to me to work in a sales role as that is where my experience is. <sep> let me see what i can do. <sep> how about this - it's a higher salary too. <sep> in order to relocate to tokyo i would need a different schedule. <sep> this is the best i can do.... <sep> tell me what you think of this offer <sep> it has an attractive salary <sep> and lots of holidays <sep> and a position you want. <sep> here it is... <sep> sorry - my propose button is not working. <sep> hello? <sep> i am here <sep> i don't know why i can't propose this <sep> i think there is a glitch on my end <sep> i was hoping it would eventually ""light up"" <sep> can you propose something again? <sep> i can not propose anymore either <sep> i'm not sure what to do <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> hello! <sep> i have great jobs avaiable <sep> for facebook... designer or manager <sep> great <sep> ! <sep> for apple designer or sales <sep> do any of these work? <sep> i don't want to work for apple <sep> facebook? <sep> i would like to stick to google and i may consider sales at amazon if the salary is right <sep> i have low for google or amazon so id have to lower the rest a lot <sep> thats the best i can do <sep> interested in something like this <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<end>']",0
"<sep> hi <sep> hi <sep> how are you <sep> would you be ok with amazon designer? <sep> grm...do you have sales at google perchance? <sep> amazon designer is okay but not great <sep> that would be really good for me, then i can be really flexible on salary and holidays... <sep> okay that works. designer at amazon it is <sep> saltlry has to be oretty high tho <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello <sep> any interest in tokyo or seoul? <sep> i also have great engineering positions at amazon, facebook, or apple <sep> i could do tokyo.  i'd prefer syndey, but if you can be flexible on the salary sure <sep> i'm looking for engineer at facebook <sep> i could do ~$40/hr <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hi there <sep> i want a sales job at apple <sep> where do you want to work? <sep> apple :) <sep> starting salary is 30 an hour <sep> the manager job is a bit low. is there another job that works? <sep> how about sales at google? <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<end>']",0
"<sep> hi <sep> i have manager with fb and everything else negotiable? <sep> if that sounds good to you <sep> heelloo? <sep> i can't do that <sep> i could do amazon, designer or sales?  or sales with google, or apple? <sep> what can you do mine are so skewed no way you can work that? negotiable on all other aspects <sep> no, i do not have that position open at all. <sep> lemmie see what works <sep> ah figures.ha. kk <sep> i am open to many other options <sep> man.hrm...sales with apple? <sep> fb rather srry <sep> what can you do with facebook? <sep> i could work with that at a good salary.  i am open to moving to sydney or seoul. <sep> kk. kemmiebmake some changes ina sec <sep> i could engineer with facebook, but not interested in other positions. <sep> engineer with fb perfect <sep> engineer,l with fb in...sydney <sep> ? <sep> would prefer at least 5 weekly holidays. <sep> not a problem <sep> but negotiable. <sep> 5 works <sep> ok great. <sep> salary negotiable on my end <sep> 44m <sep> 44? <sep> sounds great. <end>","['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
"<sep> hello <sep> amazon is hiring managers and designers <sep> hello? <sep> ok <sep> my apologies i had to sneeze <sep> do you have any management at google, facebook or apple? <sep> google could maybe work <sep> i should say a manager position <sep> are you willing to work in beijing? <sep> its the one place i would prefer not to <sep> any other of the other 3 i am completely fine with <sep> in exchange i will accept a low low salary <sep> let's try seoul <sep> ok how about this <sep> i'll have to bump down holidays <sep> 3 acceptable? <sep> the position isn't our top priority and the location isn't ideal for us <sep> ok i accept thank you <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
<sep> hi!!! how are you?? <sep> hello!  what is your salary desired/. <sep> do you have an engineer job at apple? i think i'd be so ogood at it <sep> we do have a spot open and looking for a good candidate <sep> do you have an opening in tokyo? then i can compromise a bit ons alary <sep> salary* <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<end>']",0
"<sep> hi, can i help you find a job <sep> hello. i would like either a manager job at facebook or apple and 4 days a week holiday. <sep> i can help you with that, do you mind working in seoul or tokyo? <sep> i would prefer to work in seoul. <sep> yes, i do see we have an opening, any salary preferences? <sep> i am open to your salary offer. <end>","['<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<propose>', '<end>']",0
<sep> hello. how are you tonight? <sep> good! <sep> i am looking for a job as an engineer or designer with google <sep> i prefer 6 days off a week <sep> how about positions at facebook? google is looking pretty bad. <sep> i prefer google <sep> i would consider facebook if pay is very high and 6 days off <sep> i can do 6 days and a good salary if you take designer or sales at facebook. <sep> only if you work in sydney <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hello <sep> what job would you like? <sep> manager <sep> where? <sep> opening in seoul <sep> california <sep> not an option <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> i will only work for google or apple <sep> we have a manger job for google <sep> in tokyo or sydney <sep> also could go with designer <sep> for apple <sep> i need to work in seoul <sep> that's where my family is <sep> i cant do seoul <sep> i coulddo beijing <sep> i can do tokyo if the other options amaze me. beijing and sydney are no goes <end>,"['<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello. i have openings for amazon <sep> great the salary should be  around 40 per hour <sep> i can do 35 <sep> google is offering 38, can you meet or beat this <sep> i'll do 38 <sep> this sounds good to me i agree <sep> not sure about this part <end>","['<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<greet>', '<end>']",0
"<sep> hi <sep> i'd love a designer job <sep> designer jobs aren't in high demand, but let's see if we can make it work! <sep> if applesalez is better i could do that <sep> apple sales <sep> do you like tokyo? <sep> or google sales <sep> that's pretty much the only place hiring <sep> tokyo is ok <sep> google sales isn't hiring <sep> ok <sep> do you have a preference for holidays or salary? <sep> both are important to me <sep> probably days over day <sep> pay <sep> i can offer the regular pay and holiday package or 30/hr and 5 days off per week <sep> sounds awesome <sep> let's see it <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello there <sep> how can i help you today? <sep> hi there.  if there's room for managerial at amazon, i feel i'd be perfect fit. <sep> that position may not have the pay and benefits you're looking for, but lets give it a go <sep> if you could put me in bejiing, i'd be quite happy with a lower salary and time off. <sep> there are unfortunately no positions open in beijing right now, but there are plenty in seoul or sydney <sep> well, maybe we can pivot a bit.  i'm open to a managerial position at facebook, or a designer position at amazon. <sep> if either of those give us a bit more flexibility with salary and location. <sep> actually, neither of those would supply any more flexibility. it would, on the contrary make things more rigid for you <sep> well, if we could be a bit more moderate with the salary and holiday, i could do seoul. <sep> 35/hr and 4 days? <sep> now, a sales position at google or amazon may get you some more flexibility <sep> i'm afraid i haven't the skills for that. <sep> that's about the best i can do for a manager at amazon <sep> i could compromise with this. <sep> if you can meet me here, i'll be losing a little skin but happy. <sep> that may work, but i want to throw this out there <sep> i'm afraid that's far worse for me. <end>","['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
<sep> hi <sep> hello <sep> i am working on a proposal <sep> what company would you like <sep> i'd like engineer or manager at google or facebook <sep> i see <sep> i can go higher on the salary if you stay with this city <sep> ok <sep> ok now can you do a  bit lower than 42 <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
"<sep> hello i am looking for a position with google and would like to work in tokyo <sep> let me see what i can offer. <sep> ok great <sep> i don't have any openings for tokyo google. would you prefer tokyo amazon, or another location at google. <sep> how about beijing google <sep> i can do that. any other wishes? <sep> a salary around 35 an hour would be great <end>","['<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
<sep> hi <sep> hi! <sep> i really want amazon engineer <sep> sure <sep> is seoul good? <sep> id prefer beijin but i could do it <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inform>', '<end>']",0
"<sep> hi! <sep> hi! <sep> any interest in designer for amazon or apple? <sep> have wonderful options there <sep> no <sep> alright what works for you <sep> google manager <sep> i have nothing there <sep> looks like we need to meet in the middle <sep> google engineer <sep> facebook engineer <sep> google sales <sep> google designer <sep> i have very little google available <sep> hmm, that's terrible <sep> design is my best option for google but i dont have much wiggle room <sep> facebook designer <sep> apple manager? <sep> no apple <sep> actually <sep> are beijing or tokyo hiring? <sep> i can work with you on bejing <sep> yeah, this is pretty awful <sep> this puts me right at 60.... <sep> does it help you at all <sep> that puts me at 44 <sep> eek <sep> unfortunatley i think we are going to have to meet at mid 50s <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<end>']",0
"<sep> hellow <sep> *hello <sep> hello! <sep> i would like to get hired by one of your companies <sep> so what are you looking for? <sep> namely apple designer <sep> or google designer <sep> manager at those firms could work as well <sep> i have some sales experience, too <sep> how's this? <sep> could we up the holiday to 4? <sep> sure thing <sep> otherwise the details look very fair <sep> i will accept your offer. thanks <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<end>']",0
"<sep> hi, how are you today? <sep> i am looking for a job and i would like to get 35 dollars an hour or better <sep> great <sep> and you? <sep> not too bad, may i ask which field you might be considering looking into <sep> what type of jobs are you offering? depends <sep> i have some great manger positions availible <sep> an engineer, and a designer <sep> a designing engineer i am looking for. <sep> what are your starting salaries? <sep> i am looking for 75,000 <sep> per year <sep> plus benefits. <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hello there <sep> i need position what do you need? <sep> salary and holiday are important as well <sep> how are you at sales? <sep> not bad what about you? <sep> i have a proposition for you <sep> i have a great postition at google <sep> just tell me what you need <sep> lets do this faster <sep> im trying <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<end>']",0
"<sep> i can't do that.  we have an opening in tokyo <sep> no it has to be beijing o nothing <sep> i can't do that.  i can pay you maximum 35 an hour in tokyo <sep> or send me some proposals <sep> you are reaching way too high.  again max is 35 an hour <sep> send me some proposals and let's see if something is reasonable i can accept <sep> doesnt work for me. what about same conditions but at amazon <sep> nope, has to be 4 days holidays minimum. all other conditions the same <sep> i can even take 34 hour salary <end>","['<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
<sep> hello <sep> hello. <sep> what job do you like? <sep> i am looking for a job as an engineer at google in seoul <sep> sounds good <sep> the salary i am thinking is about 40 <sep> okay <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
<sep> where would you want to work <sep> google or amaon <sep> as a designer <sep> i am willing to take a little pay cut because i am new to that field. but my holidays are very important. it must be located in bejing too. <sep> can you work in seoul <sep> or sydney <sep> if i had to yes <sep> no manager i asked for designer <sep> can you accept my proposal <end>,"['<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
"<sep> hey! <sep> hello i am looking for a job as an engineer <sep> would you consider a manager at googe? <sep> google <sep> would be interested if you had anything with amazon? <sep> ok, let me send you a proposal <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
<sep> hi <sep> hi <sep> if you can do sales at amazon or apple i can work with you on the rest <sep> i'd like to be in sales at google or facebook <sep> what about designer at amazon or apple <sep> or manager at amaon or apple <sep> position is very important to me <sep> i can do sales at apple if pay is good <sep> and ily beijing or sydney <sep> ok i got a high salary here for you <sep> is sales at apple better for you? <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
"<sep> i believe that i deserve at miminum $45 an hour <sep> i have the highest degree for the job you are looking to hire me for, and have 20 years experience <sep> i will gelo this company grow like no one else can <sep> i am fine with working 5 days a week <sep> i am up to traveling and will work wherever you need me <sep> i am more than happy to move to tokyo <sep> are you willing to work in sydney as an apple manager? <sep> yes i can do that <end>","['<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
"<sep> hey how's it going <sep> great! <sep> hi, i would like to propose a salary with you <sep> okay, what are you thinking? <sep> so looking at the economy and high standard of living these days, i would think that $50 an hour would be a great deal. <sep> i have a great experience and graduated from the  stanford university. <sep> that's amazing! unfortunately, $50/hr for a new hire is a little much. we were thinking more along the lines of $30/hr, which is fair and reasonable <sep> unfortunately i cannot accept that offer <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<end>']",0
"<sep> hello <sep> hi <sep> welcome to my company <sep> i will let you know my top options and that way you can craft a good proposal <sep> nice to be here <sep> i like to make you a proposal and tell me what you think about a job offer? <sep> my preferred position is designer with google and amazon being at the top of the list <sep> surely <sep> beijing is preferred, but seoul comes in second <sep> here is my 1st proposal <sep> according to what you told me <sep> i can't do a managerial position. how about a designer role? <sep> let me see <sep> how about this one <sep> here is my counter. to get myself above 60 <sep> i can do all of that, except for weekly holiday, i am willing to get around 4 <sep> i can't take that it puts me below 50 <sep> salary is a bit high. this one puts me below 50. try and make it even or lower your salary a little to about 35 <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
"<sep> i want to work in a high position with a good company. <sep> ok <sep> what do you suggest? <sep> 1.18 an hr with 2 days off a week <sep> that's absurd. how about $47/hr with 4 days off a week. <sep> $33 an hr with  4 days off <sep> we're getting warmer. if you can get to $37 an hour, we may have a deal. <sep> i can do that but with 3 days off a week <sep> i can negotiate on the salary, but i've got to be an engineer, and tokyo is important to me. <end>","['<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
"<sep> hi <sep> good morning <sep> good morning <sep> i am looking for managerial role. <sep> amazon or apple would be preferrable <sep> i have an opening at apple <sep> great. manager at apple. that work's for mw <sep> unfortunately the salary is very low right now <sep> how much can you offer <sep> they are only offering $20/hour <sep> well, that's too low for a manager. but i'd like to ask for extra holidays to compensate that <sep> all of the other positions at apple are making more money right now <sep> would that be fine? <sep> sure <sep> awesome <sep> let me see what i can work out <sep> sure <sep> there are openings in tokyo and sydney, which of those do you prefer? <sep> tokyo would work fo rme <sep> 3 days is the default, i asked for extra holidays to compensate for such a low pay <sep> can you increase the holiday please <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
<sep> hello <sep> i would like a job in amazon is that okay <sep> oops nvm im the recruiter lol <sep> hello <sep> sorry figuring this out <sep> its ok <sep> so yeah amazon <sep> what about amazon <end>,"['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
<sep> hey <sep> hi how are you <sep> are you interested in a job <sep> yes sir <sep> at amazon <sep> preferably manager <sep> ok i can do that <sep> for salary how does 30 dollars an hour sound <sep> well its low <sep> default pay is 35 <sep> i can do 35 <sep> weekly holiday 4 days i am offering <sep> will this work? <sep> i agree with all except weekly holiday i can do 4 days <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<propose>', '<end>']",0
"<sep> what do you think we should do? <sep> am i to ask you what is important to you? <sep> salary is pretty important. <sep> what is the least important? <sep> being an engineer for facebook is least important to me. <sep> being a manager at amazon is most important <sep> how important are holidays for you? <sep> they're a low priority. <sep> how does 3 sound? <sep> sounds good to me., what is your workplace preference? <sep> seoul or sydney. either or. <sep> i agree, syndey works. is 20/hr a good salary? <sep> could i go to $30/hour? <sep> let's meet at 28? <end>","['<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<end>']",0
"<sep> what type of work are you looking for <sep> hi, im seeking a sales position at facebook <sep> we have one currently located in sydney <sep> i could do that if you're able to offer 5 holidays <sep> we can do 4 holiday <sep> ok, could we do a salary of about 42k then? <sep> sorry, i cant accept that. i can either do a salary of about 41 or workplace in seoul or beijing <end>","['<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<propose>', '<end>']",0
<sep> hello <sep> hi there!  hoping i can put you into a job at google or facebook today. <sep> do you have facebook engineer? <sep> i absolutely do. <sep> can i work in seoul or sydney? <sep> would tokyo or beijing be a huge difference for you if i was very flexible on salary and days off? <sep> tokyo i can't do <sep> beijing i can maybe do though i would need a higher salary <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
<sep> hi i would like to apply for the engineer at google <sep> is it available? <sep> yes it is available.  what are your expectations for the position? <sep> sydney would be ideal but i'm flexible <sep> 45 would be ok what do you say? <sep> how do you feel about adelaide/ <sep> 45 is acceptable <sep> ok great! <end>,"['<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
"<sep> hello, how are you> <sep> great you? <sep> i'm doing well, <sep> please, provide me with the number of importance next to your salary option and holiday option. <sep> is the facebook designer position available? <sep> also, provide me with the the best 2-3 options for job and location. <sep> that way we can make a good proposal. <sep> facebook sales or designer <sep> okay, what about location? <sep> sydney is best <sep> for facebook, sydney is basically the only location option. <sep> could you do 4 days and 40? <sep> maybe if we switch up the position to amazon sales or google designer <sep> then there will be more flexibility. <sep> ok amazon sales is ok <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
